iter	Passed	Remaining
693	94828	41812
694	94979	41681
695	95109	41542
696	95251	41407
697	95414	41282
698	95565	41151
699	95707	41017
700	95859	40887
701	96003	40753
702	96149	40620
703	96293	40487
704	96400	40337
705	96537	40201
706	96697	40074
707	96845	39941
708	96993	39809
709	97156	39683
710	97314	39555
711	97487	39432
712	97625	39296
713	97776	39165
714	97916	39029
715	98064	38896
716	98204	38761
717	98354	38629
718	98493	38493
719	98634	38357
720	98788	38227
721	98939	38095
722	98985	37923
723	99136	37792
724	99283	37659
725	99347	37494
726	99496	37362
727	99644	37229
728	99781	37092
729	99900	36949
730	100036	36812
731	100181	36678
732	100324	36543
733	100406	36387
734	100539	36249
735	100683	36114
736	100827	35980
737	100946	35837
738	101088	35702
739	101231	35567
740	101380	35435
741	101510	35296
742	101657	35162
743	101805	35029
744	101957	34898
745	102071	34753
746	102220	34620
747	102360	34485
748	102496	34347
749	102644	34214
750	102799	34083
751	102944	33949
752	103092	33816
753	103251	33686
754	103394	33552
755	103540	33417
756	103649	33271
757	103785	33134
758	103933	33001
759	104078	32866
760	104222	32732
761	104368	32597
762	104522	32466
763	104695	32340
764	104839	32205
765	104982	32070
766	105137	31938
767	105276	31802
768	105420	31667
769	105567	31533
770	105719	31400
771	105864	31265
772	106015	31132
773	106154	30996
774	106301	30861
775	106444	30726
776	106596	30593
777	106745	30459
778	106893	30325
779	107045	30192
780	107204	30061
781	107350	29926
782	107493	29790
783	107635	29654
784	107781	29519
785	107930	29385
786	108075	29250
787	108221	29115
788	108378	28983
789	108503	28842
790	108638	28704
791	108779	28568
792	108921	28432
793	109065	28296
794	109212	28161
795	109358	28026
796	109503	27891
797	109648	27755
798	109801	27622
799	109947	27486
800	110091	27351
801	110261	27221
802	110403	27085
803	110497	26937
804	110652	26803
805	110813	26672
806	110967	26538
807	111131	26407
808	111281	26272
809	111425	26136
810	111571	26001
811	111722	25866
812	111865	25730
813	112010	25594
814	112160	25459
815	112303	25323
816	112451	25188
817	112598	25052
818	112742	24916
819	112889	24780
820	113036	24644
821	113188	24510
822	113329	24373
823	113378	24216
824	113532	24082
825	113667	23944
826	113815	23809
827	113961	23673
828	114106	23536
829	114258	23402
830	114399	23265
831	114548	23130
832	114680	22991
833	114817	22853
834	114843	22693
835	114869	22534
836	115015	22398
837	115157	22261
838	115189	22104
839	115327	21967
840	115463	21829
841	115603	21692
842	115749	21557
843	115891	21420
844	116031	21283
845	116175	21147
846	116329	21013
847	116428	20869
848	116565	20731
849	116708	20595
850	116850	20459
851	116995	20323
852	117130	20185
853	117267	20048
854	117410	19911
855	117558	19776
856	117696	19638
857	117857	19505
858	117993	19367
859	118145	19232
860	118242	19089
861	118378	18951
862	118528	18816
863	118663	18678
864	118797	18540
865	118937	18403
866	119081	18267
867	119104	18112
868	119253	17977
869	119396	17840
870	119535	17703
871	119575	17552
872	119712	17415
873	119833	17275
874	119972	17138
875	120110	17001
876	120252	16865
877	120390	16728
878	120537	16592
879	120682	16456
880	120820	16319
881	120955	16182
882	120977	16029
883	121123	15894
884	121267	15757
885	121349	15613
886	121489	15477
887	121634	15341
888	121780	15205
889	121930	15070
890	122088	14935
891	122238	14800
892	122378	14663
893	122519	14526
894	122660	14390
895	122692	14241
896	122840	14105
897	122979	13968
898	123121	13832
899	123259	13695
900	123407	13559
901	123553	13423
902	123705	13288
903	123857	13152
904	123880	13004
905	124025	12867
906	124169	12731
907	124313	12595
908	124459	12459
909	124600	12323
910	124749	12187
911	124897	12051
912	125046	11915
913	125182	11778
914	125321	11641
915	125472	11506
916	125618	11370
917	125768	11234
918	125912	11097
919	126052	10961
920	126199	10824
921	126344	10688
922	126366	10541
923	126516	10406
924	126655	10269
925	126677	10123
926	126805	9985
927	126945	9849
928	127084	9712
929	127224	9576
930	127362	9439
931	127497	9302
932	127648	9166
933	127796	9030
934	127951	8895
935	128106	8759
936	128248	8622
937	128393	8486
938	128541	8350
939	128689	8214
940	128826	8077
941	128848	7933
942	128987	7796
943	129138	7660
944	129253	7522
945	129389	7385
946	129409	7242
947	129564	7106
948	129710	6970
949	129788	6830
950	129943	6695
951	130092	6559
952	130231	6422
953	130378	6286
954	130521	6150
955	130659	6013
956	130683	5871
957	130836	5736
958	130981	5599
959	131116	5463
960	131270	5327
961	131414	5190
962	131551	5054
963	131574	4913
964	131710	4777
965	131843	4640
966	131865	4500
967	132013	4364
968	132156	4227
969	132291	4091
970	132434	3955
971	132583	3819
972	132605	3679
973	132749	3543
974	132905	3407
975	133052	3271
976	133195	3135
977	133346	2999
978	133513	2863
979	133705	2728
980	133862	2592
981	134015	2456
982	134182	2320
983	134355	2184
984	134517	2048
985	134672	1912
986	134835	1775
987	134991	1639
988	135148	1503
989	135293	1366
990	135435	1229
991	135578	1093
992	135720	956
993	135862	820
994	136012	683
995	136080	546
996	136219	409
997	136376	273
998	136425	136
999	136580	0
